568	3.36548e+16
569	3.29888e+16
570	3.26139e+16
571	3.25577e+16
572	3.28322e+16
573	3.31482e+16
574	3.35397e+16
575	3.32753e+16
576	3.31703e+16
577	3.38409e+16
578	3.33582e+16
579	3.42656e+16
580	3.39404e+16
581	3.24305e+16
582	3.40657e+16
583	3.30735e+16
584	3.42499e+16
585	3.29971e+16
586	3.30008e+16
587	3.37902e+16
588	3.34494e+16
589	3.28138e+16
590	3.45161e+16
591	3.34521e+16
592	3.40076e+16
593	3.26986e+16
594	3.33729e+16
595	3.32099e+16
596	3.32255e+16
597	3.39892e+16
598	3.29354e+16
599	3.29989e+16
600	3.37497e+16
601	3.21081e+16
602	3.35498e+16
603	3.35572e+16
604	3.31187e+16
605	3.28313e+16
606	3.3057e+16
607	3.35664e+16
608	3.34816e+16
609	3.3688e+16
610	3.35424e+16
611	3.3664e+16
612	3.3103e+16
613	3.37911e+16
614	3.33674e+16
615	3.39275e+16
616	3.34042e+16
617	3.33223e+16
618	3.35516e+16
619	3.32873e+16
620	3.40868e+16
621	3.29335e+16
622	3.4097e+16
623	3.39689e+16
624	3.42352e+16
625	3.48542e+16
626	3.3091e+16
627	3.36502e+16
628	3.45244e+16
629	3.33582e+16
630	3.31003e+16
631	3.36686e+16
632	3.30422e+16
633	3.44738e+16
634	3.29538e+16
635	3.45963e+16
636	3.39275e+16
637	3.34853e+16
638	3.34024e+16
639	3.40076e+16
640	3.32928e+16
641	3.37506e+16
642	3.32744e+16
643	3.35176e+16
644	3.31362e+16
645	3.38059e+16
646	3.35065e+16
647	3.37561e+16
648	3.32329e+16
649	3.34512e+16
650	3.40261e+16
651	3.41394e+16
652	3.41007e+16
653	3.33471e+16
654	3.31141e+16
655	3.30993e+16
656	3.34365e+16
657	3.42223e+16
658	3.42075e+16
659	3.26129e+16
660	3.47188e+16
661	3.29519e+16
662	3.33361e+16
663	3.32744e+16
664	3.37506e+16
665	3.40758e+16
666	3.49288e+16
667	3.31528e+16
668	3.30818e+16
669	3.32476e+16
670	3.26719e+16
671	3.43595e+16
672	3.38741e+16
673	3.5125e+16
674	3.39524e+16
675	3.40297e+16
676	3.41375e+16
677	3.42388e+16
678	3.37838e+16
679	3.40316e+16
680	3.35599e+16
681	3.39542e+16
682	3.42573e+16
683	3.46571e+16
684	3.35728e+16
685	3.36502e+16
686	3.31795e+16
687	3.35129e+16
688	3.35387e+16
689	3.36152e+16
690	3.33656e+16
691	3.43043e+16
692	3.4857e+16
693	3.34577e+16
694	3.44019e+16
695	3.35111e+16
696	3.39183e+16
697	3.34835e+16
698	3.36585e+16
699	3.45345e+16
700	3.28423e+16
701	3.44056e+16
702	3.44083e+16
703	3.36797e+16
704	3.41209e+16
705	3.39993e+16
706	3.3957e+16
707	3.40951e+16
708	3.41863e+16
709	3.37405e+16
710	3.40795e+16
711	3.37589e+16
712	3.33591e+16
713	3.41734e+16
714	3.44857e+16
715	3.41007e+16
716	3.42545e+16
717	3.48413e+16
718	3.37755e+16
719	3.48008e+16
720	3.38446e+16
721	3.48984e+16
722	3.39855e+16
723	3.36871e+16
724	3.33573e+16
725	3.44415e+16
726	3.43061e+16
727	3.39625e+16
728	3.38437e+16
729	3.4155e+16
730	3.44397e+16
731	3.36548e+16
732	3.39763e+16
733	3.50274e+16
734	3.4085e+16
735	3.39385e+16
736	3.43208e+16
737	3.4237e+16
738	3.46829e+16
739	3.37875e+16
740	3.39339e+16
741	3.47999e+16
742	3.47243e+16
743	3.38215e+16
744	3.45456e+16
745	3.4436e+16
746	3.36548e+16
747	3.31297e+16
748	3.4705e+16
749	3.39256e+16
750	3.33379e+16
751	3.40399e+16
752	3.33029e+16
753	3.33794e+16
754	3.45428e+16
755	3.48284e+16
756	3.31583e+16
757	3.31832e+16
758	3.37018e+16
759	3.36364e+16
760	3.36603e+16
761	3.48008e+16
762	3.38538e+16
763	3.42766e+16
764	3.4003e+16
765	3.41854e+16
766	3.39616e+16
767	3.36161e+16
768	3.42425e+16
769	3.39828e+16
770	3.4097e+16
771	3.4074e+16
772	3.41265e+16
773	3.38483e+16
774	3.41596e+16
775	3.43181e+16
776	3.32228e+16
777	3.47805e+16
778	3.38123e+16
779	3.42766e+16
780	3.3501e+16
781	3.2998e+16
782	3.45299e+16
783	3.54944e+16
784	3.37838e+16
785	3.43365e+16
786	3.4003e+16
787	3.39542e+16
788	3.36714e+16
789	3.37285e+16
790	3.39662e+16
791	3.4144e+16
792	3.45797e+16
793	3.39957e+16
794	3.46654e+16
795	3.48238e+16
796	3.47105e+16
797	3.46064e+16
798	3.43568e+16
799	3.45345e+16
800	3.38566e+16
801	3.43043e+16
802	3.45585e+16
803	3.41863e+16
804	3.45023e+16
805	3.33388e+16
806	3.41403e+16
807	3.474e+16
808	3.46506e+16
809	3.40251e+16
810	3.45088e+16
811	3.40915e+16
812	3.42241e+16
813	3.53259e+16
814	3.52043e+16
815	3.46543e+16
816	3.42996e+16
817	3.46313e+16
818	3.56437e+16
819	3.49122e+16
820	3.40362e+16
821	3.51877e+16
822	3.4179e+16
823	3.4576e+16
824	3.46718e+16
825	3.45253e+16
826	3.40647e+16
827	3.38602e+16
828	3.49187e+16
829	3.53913e+16
830	3.4891e+16
831	3.40104e+16
832	3.4108e+16
833	3.474e+16
834	3.3582e+16
835	3.52503e+16
836	3.45622e+16
837	3.44691e+16
838	3.51877e+16
839	3.52107e+16
840	3.49417e+16
841	3.46442e+16
842	3.4249e+16
843	3.45023e+16
844	3.60527e+16
845	3.42296e+16
846	3.47814e+16
847	3.40187e+16
848	3.45069e+16
849	3.35719e+16
850	3.56298e+16
851	3.47658e+16
852	3.51628e+16
853	3.40592e+16
854	3.43503e+16
855	3.45364e+16
856	3.43475e+16
857	3.45677e+16
858	3.49132e+16
859	3.43586e+16
860	3.45963e+16
861	3.39201e+16
862	3.44074e+16
863	3.48782e+16
864	3.40988e+16
865	3.55396e+16
866	3.46368e+16
867	3.46092e+16
868	3.39745e+16
869	3.44959e+16
870	3.50734e+16
871	3.49822e+16
872	3.38344e+16
873	3.42388e+16
874	3.48929e+16
875	3.5009e+16
876	3.4178e+16
877	3.35001e+16
878	3.43733e+16
879	3.46534e+16
880	3.40638e+16
881	3.50034e+16
882	3.47483e+16
883	3.46515e+16
884	3.45613e+16
885	3.60085e+16
886	3.46294e+16
887	3.4891e+16
888	3.55433e+16
889	3.35765e+16
890	3.52872e+16
891	3.38575e+16
892	3.36742e+16
893	3.4331e+16
894	3.58905e+16
895	3.41587e+16
896	3.45097e+16
897	3.44913e+16
898	3.54272e+16
899	3.46829e+16
900	3.5313e+16
901	3.48782e+16
902	3.41753e+16
903	3.48063e+16
904	3.46764e+16
905	3.5862e+16
906	3.39146e+16
907	3.40712e+16
908	3.4354e+16
909	3.44848e+16
910	3.60352e+16
911	3.50661e+16
912	3.39118e+16
913	3.50228e+16
914	3.51352e+16
915	3.53093e+16
916	3.46967e+16
917	3.46036e+16
918	3.5768e+16
919	3.44968e+16
920	3.51269e+16
921	3.41799e+16
922	3.48404e+16
923	3.3583e+16
924	3.50486e+16
925	3.43531e+16
926	3.55018e+16
927	3.52862e+16
928	3.5721e+16
929	3.45696e+16
930	3.48118e+16
931	3.50044e+16
932	3.51002e+16
933	3.51103e+16
934	3.45622e+16
935	3.52015e+16
936	3.47695e+16
937	3.48072e+16
938	3.48054e+16
939	3.488e+16
940	3.48459e+16
941	3.42306e+16
942	3.47133e+16
943	3.5312e+16
944	3.46276e+16
945	3.51987e+16
946	3.50688e+16
947	3.4845e+16
948	3.5278e+16
949	3.54778e+16
950	3.4588e+16
951	3.47344e+16
952	3.51342e+16
953	3.51002e+16
954	3.39413e+16
955	3.41771e+16
956	3.45981e+16
957	3.47741e+16
958	3.46414e+16
959	3.44719e+16
960	3.62424e+16
961	3.4845e+16
962	3.43346e+16
963	3.49067e+16
964	3.46598e+16
965	3.43844e+16
966	3.51564e+16
967	3.47667e+16
968	3.46847e+16
969	3.4144e+16
970	3.53305e+16
971	3.45005e+16
972	3.38225e+16
973	3.55147e+16
974	3.55681e+16
975	3.49307e+16
976	3.5313e+16
977	3.44387e+16
978	3.55046e+16
979	3.47344e+16
980	3.52374e+16
981	3.61153e+16
982	3.49297e+16
983	3.5231e+16
984	3.54309e+16
985	3.51582e+16
986	3.42186e+16
987	3.52089e+16
988	3.46331e+16
989	3.47741e+16
990	3.45161e+16
991	3.47271e+16
992	3.56722e+16
993	3.43614e+16
994	3.54622e+16
995	3.44645e+16
996	3.55285e+16
997	3.41071e+16
998	3.55239e+16
999	3.50495e+16
1000	3.48993e+16
1001	3.43245e+16
1002	3.54521e+16
1003	3.46543e+16
1004	3.50108e+16
1005	3.56427e+16
1006	3.62305e+16
1007	3.49933e+16
1008	3.50071e+16
1009	3.54115e+16
1010	3.50136e+16
1011	3.48735e+16
1012	3.51324e+16
1013	3.53498e+16
1014	3.44664e+16
1015	3.50642e+16
1016	3.54723e+16
1017	3.54143e+16
1018	3.53867e+16
1019	3.46469e+16
1020	3.47989e+16
1021	3.60785e+16
1022	3.51103e+16
1023	3.41661e+16
1024	3.54751e+16
1025	3.43733e+16
1026	3.55976e+16
1027	3.61697e+16
1028	3.45189e+16
1029	3.50062e+16
1030	3.52429e+16
1031	3.38381e+16
1032	3.60637e+16
1033	3.56676e+16
1034	3.49362e+16
1035	3.5885e+16
1036	3.46773e+16
1037	3.48376e+16
1038	3.488e+16
1039	3.53977e+16
1040	3.5219e+16
1041	3.52835e+16
1042	3.47925e+16
1043	3.56667e+16
1044	3.43052e+16
1045	3.55792e+16
1046	3.57883e+16
1047	3.50716e+16
1048	3.52254e+16
1049	3.58841e+16
1050	3.44102e+16
1051	3.58196e+16
1052	3.54963e+16
1053	3.50615e+16
1054	3.44885e+16
1055	3.54714e+16
1056	3.47989e+16
1057	3.5383e+16
1058	3.57901e+16
1059	3.5359e+16
1060	3.49316e+16
1061	3.63696e+16
1062	3.49629e+16
1063	3.48616e+16
1064	3.56169e+16
1065	3.56833e+16
1066	3.50882e+16
1067	3.56372e+16
1068	3.53655e+16
1069	3.49546e+16
1070	3.65888e+16
1071	3.5336e+16
1072	3.47216e+16
1073	3.47133e+16
1074	3.56713e+16
1075	3.49233e+16
1076	3.59311e+16
1077	3.60748e+16
1078	3.42867e+16
1079	3.50956e+16
1080	3.65409e+16
1081	3.4635e+16
1082	3.56989e+16
1083	3.45005e+16
1084	3.49067e+16
1085	3.5137e+16
1086	3.51195e+16
1087	3.59716e+16
1088	3.48993e+16
1089	3.47906e+16
1090	3.60831e+16
1091	3.69849e+16
1092	3.47354e+16
1093	3.48616e+16
1094	3.58012e+16
1095	3.59587e+16
1096	3.51895e+16
1097	3.53341e+16
1098	3.51066e+16
1099	3.4447e+16
1100	3.53369e+16
1101	3.51048e+16
1102	3.5838e+16
1103	3.51987e+16
1104	3.51167e+16
1105	3.58482e+16
1106	3.4319e+16
1107	3.5044e+16
1108	3.56289e+16
1109	3.50477e+16
1110	3.58795e+16
1111	3.50854e+16
1112	3.59044e+16
1113	3.54511e+16
1114	3.62166e+16
1115	3.52577e+16
1116	3.59127e+16
1117	3.53424e+16
1118	3.53839e+16
1119	3.4611e+16
1120	3.4728e+16
1121	3.62507e+16
1122	3.55414e+16
1123	3.45493e+16
1124	3.55865e+16
1125	3.51831e+16
1126	3.49767e+16
1127	3.50154e+16
1128	3.59154e+16
1129	3.48782e+16
1130	3.5301e+16
1131	3.53176e+16
1132	3.57146e+16
1133	3.5874e+16
1134	3.5698e+16
1135	3.55672e+16
1136	3.50633e+16
1137	3.56612e+16
1138	3.55414e+16
1139	3.54834e+16
1140	3.49795e+16
1141	3.47262e+16
1142	3.46847e+16
1143	3.52826e+16
1144	3.52291e+16
1145	3.52199e+16
1146	3.51379e+16
1147	3.48376e+16
1148	3.55801e+16
1149	3.55331e+16
1150	3.54438e+16
1151	3.59311e+16
1152	3.57616e+16
1153	3.52328e+16
1154	3.49039e+16
1155	3.59173e+16
1156	3.56473e+16
1157	3.49601e+16
1158	3.55036e+16
1159	3.49261e+16
1160	3.46912e+16
1161	3.53682e+16
1162	3.55276e+16
1163	3.59071e+16
1164	3.54548e+16
1165	3.52614e+16
1166	3.52052e+16
1167	3.44747e+16
1168	3.5546e+16
1169	3.58786e+16
1170	3.44424e+16
1171	3.59246e+16
1172	3.56105e+16
1173	3.60131e+16
1174	3.49417e+16
1175	3.52503e+16
1176	3.53047e+16
1177	3.52623e+16
1178	3.51517e+16
1179	3.57072e+16
1180	3.54198e+16
1181	3.55819e+16
1182	3.49482e+16
1183	3.54557e+16
1184	3.58859e+16
1185	3.49712e+16
1186	3.49021e+16
1187	3.58095e+16
1188	3.52162e+16
1189	3.66892e+16
1190	3.58325e+16
1191	3.52208e+16
1192	3.51453e+16
1193	3.43798e+16
1194	3.49307e+16
1195	3.51204e+16
1196	3.55285e+16
1197	3.50025e+16
1198	3.47971e+16
1199	3.49675e+16
1200	3.54898e+16
1201	3.4763e+16
1202	3.48625e+16
1203	3.54207e+16
1204	3.55046e+16
1205	3.54309e+16
1206	3.57413e+16
1207	3.57625e+16
1208	3.54207e+16
1209	3.48993e+16
1210	3.5231e+16
1211	3.53876e+16
1212	3.53093e+16
1213	3.49638e+16
1214	3.66653e+16
1215	3.42656e+16
1216	3.5558e+16
1217	3.53231e+16
1218	3.64847e+16
1219	3.5464e+16
1220	3.59384e+16
1221	3.58647e+16
1222	3.53378e+16
1223	3.57422e+16
1224	3.49841e+16
1226	3.57634e+16
1227	3.62876e+16
1228	3.57459e+16
1229	0
1230	0
1231	0
1232	0
1233	0
1234	0
1235	0
1236	0
1237	0
1238	0
1239	0
1240	0
1241	0
1242	0
1243	0
1244	0
1245	0
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0
1253	0
1254	0
1255	0
1256	0
1257	0
1258	0
1259	0
1260	0
1261	0
1262	0
1263	0
1264	0
1265	0
1266	0
1267	0
1268	0
1269	0
1270	0
1271	0
1272	0
1273	0
1274	0
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
1291	0
1292	0
1293	0
1294	0
1295	0
1296	0
1297	0
1298	0
1299	0
1300	0
1301	0
1302	0
1303	0
1304	0
1305	0
1306	0
1307	0
1308	0
1309	0
1310	0
1311	0
1312	0
1313	0
1314	0
1315	0
1316	0
1317	0
1318	0
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1327	0
1328	0
1329	0
1330	0
1331	0
1332	0
1333	0
1334	0
1335	0
1336	0
1337	0
1338	0
1339	0
1340	0
1341	0
1342	0
1343	0
1344	0
1345	0
1346	0
1347	0
1348	0
1349	0
1350	0
1351	0
1352	0
1353	0
1354	0
1355	0
1356	0
1357	0
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	0
1365	0
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	0
1374	0
1375	0
1376	0
1377	0
1378	0
1379	0
1380	0
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0
1396	0
1397	0
1398	0
1399	0
1400	0
1401	0
1402	0
1403	0
1404	0
1405	0
1406	0
1407	0
1408	0
1409	0
1410	0
1411	0
1412	0
1413	0
1414	0
1415	0
1416	0
1417	0
1418	0
1419	0
1420	0
1421	0
1422	0
1423	0
1424	0
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1431	0
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0
1441	0
1442	0
1443	0
1444	0
1445	0
1446	0
1447	0
1448	0
1449	0
1450	0
1451	0
1452	0
1453	0
1454	0
1455	0
1456	0
1457	0
1458	0
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	0
1469	0
1470	0
1471	0
1472	0
1473	0
1474	0
1475	0
1476	0
1477	0
1478	0
1479	0
1480	0
1481	0
1482	0
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	0
1494	0
1495	0
1496	0
1497	0
1498	0
1499	0
1500	0
1501	0
1502	0
1503	0
1504	0
1505	0
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
